TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
sg.edu.nus.comp.cs4218.impl.app.WcApplication,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,36,0.3,1,20,106,50076,1584858814598,0.8222222222222222,111111111111100000000000011111111111111111111111111111111111111111111111111111111001110011,0.9148936170212766,11111111111110100111111111111111111111111110111,1.0,111111111,0,0,3,2,0.9328358208955224,11110111100111111111110111100111111111111111111111111111111111111111111111111111101111111111101111111111111111011111111111111111111111,0.5555555555555556,110110010,1.0,11111,1.0,11111,0.8936170212765957,11111111111111000111111111111111111111111100111
