TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
sg.edu.nus.comp.cs4218.impl.app.DiffApplication,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,39,0.3,1,13,72,54275,1584858686723,0.43478260869565216,1111111101111110000011011111111111110111111000000110000011110000000000000000000000000000000000000000001111111111111111111000000000110000000000000000000000111001111111111111000101000000,0.24528301886792453,1111111000100101000011111111011000000000000000000000000000000000000101010000000000000000000000000000001101,1.0,1111111,0,0,3,1,0.5886524822695035,111111111111111111111111111101111111111111111000000000000000000011101111101110100000000000000000000000000000000000000110111110001111100101111011111111111111111111111111111111111111111111111111111111111101111111111111111101111111111110111111111111111011111111100000000000000000000000000000000000000000000000000000001111111111111111111000000000000000000000000111111111111111111111111111111111111110000000000000000000011110011,0.2222222222222222,110000000,1.0,11111,0.4,11000,0.24528301886792453,1111110100100101000011111111101000000000000000000000000000000000001010100000000000000000000000000000001101
